6/7/2021:4:43:27 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"useredit","email":"emailTest@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:8:17:23 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":1,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:21.300Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:23 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:8:17:35 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:35 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:35.442Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:37 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:37 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":3,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:37.043Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:38 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:38 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:38.276Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:38 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:38 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":1,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:38.929Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:39 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:39 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":1,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:39.498Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:39 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:8:17:40 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":12,"product_id":10,"qty":1,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:21.300Z","updatedAt":"2021-08-06T01:17:39.986Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}},{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:44 | ::ffff:192.168.43.152 | DELETE | /bag/12 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"delete data bag success","data":[]}
6/7/2021:8:17:45 | ::ffff:192.168.43.152 | DELETE | /bag/11 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"product_id":11,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T01:17:05.136Z","updatedAt":"2021-08-06T01:17:05.136Z","product":{"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png"}}]}
6/7/2021:8:17:45 | ::ffff:192.168.43.152 | DELETE | /bag/11 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"delete data bag success","data":[]}
6/7/2021:8:17:45 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"empty bag, please choose one product","data":[]}
6/7/2021:8:18:24 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:8:18:24 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-05T23:43:56.552Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}},{"id":3,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:28.423Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"description","createdAt":"2021-08-04T15:27:28.452Z","updatedAt":"2021-08-04T15:27:28.452Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:8:24:55 | ::ffff:192.168.43.152 | GET | /product/11 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"name":"kemeja Koko kartun pakistan","category_id":3,"price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-05T23:43:56.552Z","categories":{"name":"koko","id":3}}]}
6/7/2021:8:24:55 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:03 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:03 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-05T23:43:56.552Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}},{"id":3,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:28.423Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"description","createdAt":"2021-08-04T15:27:28.452Z","updatedAt":"2021-08-04T15:27:28.452Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:9:27:12 | ::ffff:192.168.43.152 | GET | /product/11 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"name":"kemeja Koko kartun pakistan","category_id":3,"price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-05T23:43:56.552Z","categories":{"name":"koko","id":3}}]}
6/7/2021:9:27:12 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:19 | ::ffff:192.168.43.152 | GET | /product | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":11,"name":"kemeja Koko kartun pakistan","price":50000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:43:56.505Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"<ul>\n  <li>kondisi: Baru</li>\n  <li>Berat: 200 Gram</li>\n  <li>Kategori: Baju Koko Pria</li>\n  <li>Etalase: pakaian muslim pria</li>\n</ul>\n<p>Koko kartun terbaru model casual kantong tempel dan modern, dengan bahan katun halus, nyaman dipakai dengan pola dan kualitas rapi bagus jahitan setara.</p>","createdAt":"2021-08-05T23:43:56.552Z","updatedAt":"2021-08-05T23:43:56.552Z","categories":{"name":"koko","id":3}},{"id":10,"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}},{"id":5,"name":"gamis","price":100000,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T09:25:54.690Z-ef0755f4-97be-42d3-a1e9-e3c892b52706 2.png","description":"<p><strong>Baju Koko Untuk Pria&nbsp;</strong></p>\n<ul>\n  <li>Bahan terbuat dari serat pilihan</li>\n  <li>Bahan nyaman dan tidak panas</li>\n  <li>Cocok untuk kemasjid dan acara lainnya</li>\n  <li>Bagus untuk anak muda&nbsp;</li>\n</ul>\n<p><br></p>","createdAt":"2021-08-04T15:51:31.341Z","updatedAt":"2021-08-05T12:07:53.144Z","categories":{"name":"koko","id":3}},{"id":4,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:38.586Z-1de17b40-c750-40ed-a618-ca2c5ee79da0 3.png","description":"description","createdAt":"2021-08-04T15:27:38.598Z","updatedAt":"2021-08-04T15:27:38.598Z","categories":{"name":"baju-muslim","id":1}},{"id":3,"name":"baju koko pria","price":100000,"brand":"Nike","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-04T15:27:28.423Z-4bcf6332-eea3-4278-8c75-9be1f59cbfa3 2.png","description":"description","createdAt":"2021-08-04T15:27:28.452Z","updatedAt":"2021-08-04T15:27:28.452Z","categories":{"name":"baju-muslim","id":1}}]}
6/7/2021:9:27:19 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:20 | ::ffff:192.168.43.152 | GET | /product/10 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":10,"name":"Baju Koko Kemeja","category_id":3,"price":74997,"brand":"zalora","review":20,"star":4,"condition":"New","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png","description":"<ul>\n  <li>Baju nyaman dan tidak panas</li>\n  <li>banyak pilihan ukuran</li>\n  <li>bisa di gunakan untuk acara lain</li>\n</ul>\n<p>Koko kurta terbaru model casual kantong tempel dan modern, dengan bahan kartun halus adem, nyaman di pakai dengan pola dan kualitas rapi</p>","createdAt":"2021-08-05T23:36:07.670Z","updatedAt":"2021-08-05T23:38:10.048Z","categories":{"name":"koko","id":3}}]}
6/7/2021:9:27:20 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:34 | ::ffff:192.168.43.152 | POST | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"add data bag success","data":[]}
6/7/2021:9:27:38 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":13,"product_id":10,"qty":2,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T02:27:34.919Z","updatedAt":"2021-08-06T02:27:34.919Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}}]}
6/7/2021:9:27:38 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:27:47 | ::ffff:192.168.43.152 | PUT | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"update data bag success","data":[]}
6/7/2021:9:27:47 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":13,"product_id":10,"qty":3,"user":"gustiana882@gmail.com","createdAt":"2021-08-06T02:27:34.919Z","updatedAt":"2021-08-06T02:27:47.050Z","product":{"name":"Baju Koko Kemeja","price":74997,"brand":"zalora","image":"public/images/product/2021-08-05T23:36:07.636Z-f2c747c5-1f63-4476-b1b9-d8aa8ace2ac2 2.png"}}]}
6/7/2021:9:27:57 | ::ffff:192.168.43.152 | DELETE | /bag/13 | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"delete data bag success","data":[]}
6/7/2021:9:27:57 | ::ffff:192.168.43.152 | GET | /bag | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"empty bag, please choose one product","data":[]}
6/7/2021:9:28:02 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:28:02 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:28:02 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
6/7/2021:9:28:09 | ::ffff:192.168.43.152 | GET | /profile | 200 | {"statusCode":200,"description":"OK","isError":false,"message":"","data":[{"id":1,"name":"Gustiana","email":"gustiana882@gmail.com","phone":"08787555432","address":"","password":"$2b$10$g7hR1dJ0wUBhxH6ASzW6rO3hSSGsJEJxLnyEIY7F0f2Lf6IInBQHO","image":"public/images/blank.jpg","roles":"admin","createdAt":"2021-08-04T15:15:48.765Z","updatedAt":"2021-08-04T15:15:49.906Z"}]}
